Pit_ID,Slope Angle,HS,Profile Depth,WL_Depth,ECT_Score,ECT_Propagation,ECT_NumTaps,max_stress,impact_criterion,coupled_criterion,sserr_result,touchdown_distance,ss_max_Sxx_norm,slab_tensile_criterion
7df5f1bb-2d97-445f-bcd5-876f434f5de9,30,1560.0,1560.0,210.0,ECTP24,True,24,0.008402634049293187,125.79963986007583,282.4498054161382,1.866941296197948,1503.2756720748716,1.8885678419699548,0.2534562211981567
a3dd43f7-bdc3-471f-8367-0c3928423eab,28,840.0,840.0,130.0,ECTN11,False,11,0.001619158355968223,58.775088715455695,129.19454953403658,0.8217907606938064,987.0920457640974,2.3826798599398025,0.291044776119403
cfe3612c-6f0d-43fa-8a05-010bdc2b59dd,35,1750.0,1750.0,1050.0,ECTN30,False,30,0.1545437621030959,188.47160754044424,474.4336183649101,7.854340897582792,2431.4511869642897,2.8805954629315775,0.09839167455061495
0be6a278-c573-4e8b-9f15-ba7c84e55611,31,570.0,570.0,570.0,ECTP15,True,15,0.03028785433463997,106.84150689140488,279.5496715141609,3.608379596570554,1839.8893010912811,1.8039470238721207,0.08793103448275862
a3dd43f7-bdc3-471f-8367-0c3928423eab,28,840.0,840.0,130.0,ECTN16,False,16,0.001619158355968223,58.775088715455695,129.19454953403658,0.8217907606938064,987.0920457640974,2.3826798599398025,0.291044776119403
17896dae-bdf2-4b4d-9da0-85d9c0f42144,23,870.0,870.0,270.0,ECTP23,True,23,0.005936768836218142,72.6701767629278,177.48558552619494,1.6336209729110323,1208.2890445849935,2.1209732364881893,0.1282051282051282
e1200bcc-a5c2-4252-9e54-d3e2933ba271,38,880.0,880.0,300.0,ECTP7,True,7,0.004354547808526881,38.713601989834565,102.29236159405994,1.3672979384337318,845.5338696401275,1.768636746288862,0.33663366336633666
77d59ce3-2050-491b-b633-82456aa32310,30,600.0,600.0,445.0,ECTP21,True,21,0.02120597841700149,103.00721871117685,260.8812924156973,3.0233343800521095,1594.5170692251727,1.994932683702305,0.22737306843267108
1fde4e88-bce5-447e-b4df-aadb931a0588,39,1220.0,1220.0,870.0,ECTP24,True,24,0.09285694727343502,165.68036003207965,413.1929720074298,5.9945853458703535,2168.643197250386,2.184777713566367,0.25795454545454544
17896dae-bdf2-4b4d-9da0-85d9c0f42144,23,870.0,870.0,550.0,ECTP13,True,13,0.02380829675964711,83.98473752664641,220.39728156506004,3.3429024804601726,1512.6695972846653,2.171521469923787,0.09566787003610108
1fde4e88-bce5-447e-b4df-aadb931a0588,39,1220.0,1220.0,870.0,ECTP28,True,28,0.09285694727343502,165.68036003207965,413.1929720074298,5.9945853458703535,2168.643197250386,2.184777713566367,0.25795454545454544
