Pit_ID,Slope Angle,HS,Profile Depth,WL_Depth,RBlock_Score,RBlock_Fracture_Character,RBlock_Release_Type,max_stress,impact_criterion,coupled_criterion,sserr_result,touchdown_distance,ss_max_Sxx_norm,slab_tensile_criterion
f915ea56-a777-4785-beeb-498115e0c641,37,770.0,770.0,240.0,RB5,Irregular,MB,0.0026756867029523786,46.92367434511523,114.73747224897909,1.0460437315220936,1029.9838044432358,2.6378917416044554,0.08571428571428572
3cb97778-d21b-4c2e-b379-888fe660ed61,34,1260.0,1260.0,360.0,RB3,Irregular,MB,0.006908696077485065,40.66402988949412,106.71418112311028,1.7733648207450186,946.1773026857592,1.610263215730101,0.25136612021857924
0d2c5c3f-7f99-4c58-8051-6294f7f2e3bb,36,1460.0,1460.0,260.0,RB5,Clean,EB,0.008567365477377586,97.77578832229618,217.3086852574441,1.861164695327073,1221.5780692116962,2.0680355491262423,0.3609022556390977
f3d959f1-d307-4908-a272-4941a5fbf49a,36,1650.0,1650.0,550.0,RB6,,,0.0255508854912148,130.49328839111433,324.25346705990296,3.216303584586605,1886.3659441545135,1.497579942710071,0.1223021582733813
43497c30-6854-421f-9e8f-a76d73bd81dc,50,1620.0,1620.0,370.0,RB6,Clean,EB,0.012203804358146716,79.78334430082734,204.87682380244297,2.184883706664444,1153.9964303146555,1.643367870365409,0.3378016085790885
a90b4d25-d4a5-4671-8588-09f01aa59760,31,2000.0,2000.0,800.0,RB5,Clean,WB,0.044090884298998836,69.56271668491146,187.8111392081369,4.412041105350977,1403.5834469137899,1.4532525666606944,0.1577639751552795
7f692872-a1a0-4613-a144-403dfa53860e,35,1730.0,1730.0,570.0,RB6,Clean,EB,0.03157668015044602,99.25935687649469,256.84150185539386,3.6302848033274433,1599.1758417941091,3.2302138517082386,0.20481927710843373
1f15a665-8fc2-414a-bcd0-e2dc2aa50a56,35,1930.0,1930.0,680.0,RB6,Irregular,EB,0.08205808731348964,171.9131113022512,437.9967304917272,5.775284450125443,2159.9676316429036,1.7423795198671113,0.2813411078717201
0e34be43-ce8b-498b-a9c1-1acf900de88a,37,1140.0,1140.0,220.0,RB6,Irregular,EB,0.004589603604860316,62.22465293624444,149.33229958284088,1.374250450050711,1036.880501206535,2.1143612713266715,0.34977578475336324
fb855a83-f8a3-4881-931e-c61bf5455841,32,1300.0,1300.0,800.0,RB4,Clean,MB,0.09537915820377871,174.17417902122713,422.5247689191915,6.221618003574206,2188.412373429636,1.4347903248241056,0.27419354838709675
39f4dd59-9727-4fe8-b6e2-14eb206f9d74,32,1850.0,1850.0,700.0,RB5,Clean,MB,0.03673919032825752,103.73486561601197,244.83419368648777,3.8805919645117157,1511.0099032221453,1.8343228681041668,0.26732673267326734
0f45fc82-bd3d-4c91-9d3d-34d37c95f085,38,1050.0,1050.0,200.0,RB4,Clean,EB,0.005469765029984596,86.5323357526092,207.02798303569702,1.4903931432339528,1260.21033056315,2.4584563008269584,0.20297029702970298
ca68d070-25d8-46a4-b219-539ad6b1aae5,25,870.0,870.0,450.0,RB4,Clean,MB,0.02132304653580719,107.41307009190298,250.8378133167535,3.021026661690777,1467.2907575556055,1.735509623755946,0.36323851203501095
